species,reference_strain,reference_genome_accession,reference_identifier,reference_identifier_source,seqname,start,end,reference_feature_type,reference_gene_name,norm_pos,type
Vibrio natriegens,ATCC 14048,GCF_001456255.1,PN96_RS05100,locus_tag,NZ_CP009977.1,1075411,1076682,gene,gabT,0.8642223284748908,ter
Vibrio natriegens,ATCC 14048,GCF_001456255.1,PN96_RS05105,locus_tag,NZ_CP009977.1,1076779,1077645,gene,,0.8649399958066799,ter
Vibrio natriegens,ATCC 14048,GCF_001456255.1,PN96_RS05110,locus_tag,NZ_CP009977.1,1077765,1078247,gene,,0.8654289086007088,ter
Vibrio natriegens,ATCC 14048,GCF_001456255.1,PN96_RS05115,locus_tag,NZ_CP009977.1,1078268,1078624,gene,,0.8656998426427399,ter
Vibrio natriegens,ATCC 14048,GCF_001456255.1,PN96_RS05120,locus_tag,NZ_CP009977.1,1078785,1079219,gene,,0.8660422047503974,ter
Vibrio natriegens,ATCC 14048,GCF_001456255.1,PN96_RS05125,locus_tag,NZ_CP009977.1,1079445,1079771,gene,,0.8664153548173766,ter
Vibrio natriegens,ATCC 14048,GCF_001456255.1,PN96_RS05130,locus_tag,NZ_CP009977.1,1079768,1080859,gene,,0.866849772923406,ter
Vibrio natriegens,ATCC 14048,GCF_001456255.1,PN96_RS05135,locus_tag,NZ_CP009977.1,1080861,1081337,gene,,0.8673334517643502,ter
Vibrio natriegens,ATCC 14048,GCF_001456255.1,PN96_RS05140,locus_tag,NZ_CP009977.1,1081349,1084513,gene,,0.8684615225938979,ter
Vibrio natriegens,ATCC 14048,GCF_001456255.1,PN96_RS05145,locus_tag,NZ_CP009977.1,1084680,1085402,gene,pilW,0.8697607744772743,ter
Vibrio natriegens,ATCC 14048,GCF_001456255.1,PN96_RS05150,locus_tag,NZ_CP009977.1,1085552,1086493,gene,metA,0.8703651421187596,ter
Vibrio natriegens,ATCC 14048,GCF_001456255.1,PN96_RS05155,locus_tag,NZ_CP009977.1,1086857,1087213,gene,,0.8709885982950244,ter
Vibrio natriegens,ATCC 14048,GCF_001456255.1,PN96_RS05160,locus_tag,NZ_CP009977.1,1087590,1088540,gene,,0.8716228302570518,ter
Vibrio natriegens,ATCC 14048,GCF_001456255.1,PN96_RS05165,locus_tag,NZ_CP009977.1,1088815,1089015,gene,,0.8721462255655209,ter
Vibrio natriegens,ATCC 14048,GCF_001456255.1,PN96_RS05170,locus_tag,NZ_CP009977.1,1089022,1089888,gene,,0.8724787355261955,ter
Vibrio natriegens,ATCC 14048,GCF_001456255.1,PN96_RS05175,locus_tag,NZ_CP009977.1,1089891,1091942,gene,,0.8733786675771692,ter
Vibrio natriegens,ATCC 14048,GCF_001456255.1,PN96_RS05180,locus_tag,NZ_CP009977.1,1092099,1093061,gene,,0.8744029829838028,ter
Vibrio natriegens,ATCC 14048,GCF_001456255.1,PN96_RS05185,locus_tag,NZ_CP009977.1,1093253,1094734,gene,,0.8752733585938277,ter
Vibrio natriegens,ATCC 14048,GCF_001456255.1,PN96_RS05190,locus_tag,NZ_CP009977.1,1094944,1095579,gene,,0.8760541412422265,ter
Vibrio natriegens,ATCC 14048,GCF_001456255.1,PN96_RS05195,locus_tag,NZ_CP009977.1,1095634,1096635,gene,,0.8765916990119836,ter
Vibrio natriegens,ATCC 14048,GCF_001456255.1,PN96_RS05200,locus_tag,NZ_CP009977.1,1096781,1097542,gene,,0.8772240836964517,ter
Vibrio natriegens,ATCC 14048,GCF_001456255.1,PN96_RS05205,locus_tag,NZ_CP009977.1,1097530,1098543,gene,,0.8777628729845817,ter
Vibrio natriegens,ATCC 14048,GCF_001456255.1,PN96_RS05210,locus_tag,NZ_CP009977.1,1098842,1100215,gene,,0.8786815856907417,ter
Vibrio natriegens,ATCC 14048,GCF_001456255.1,PN96_RS05215,locus_tag,NZ_CP009977.1,1101024,1101683,gene,,0.8798053462059844,ter
Vibrio natriegens,ATCC 14048,GCF_001456255.1,PN96_RS05220,locus_tag,NZ_CP009977.1,1101720,1102691,gene,,0.8803299730328265,ter
Vibrio natriegens,ATCC 14048,GCF_001456255.1,PN96_RS05225,locus_tag,NZ_CP009977.1,1103250,1105895,gene,,0.8817874750271165,ter
Vibrio natriegens,ATCC 14048,GCF_001456255.1,PN96_RS05230,locus_tag,NZ_CP009977.1,1106565,1107299,gene,,0.8832403588275083,ter
Vibrio natriegens,ATCC 14048,GCF_001456255.1,PN96_RS05235,locus_tag,NZ_CP009977.1,1107387,1107770,gene,,0.883638447141538,ter
Vibrio natriegens,ATCC 14048,GCF_001456255.1,PN96_RS05240,locus_tag,NZ_CP009977.1,1108041,1109981,gene,,0.8845205221761053,ter
Vibrio natriegens,ATCC 14048,GCF_001456255.1,PN96_RS05245,locus_tag,NZ_CP009977.1,1110182,1111594,gene,,0.8856763021690425,ter
Vibrio natriegens,ATCC 14048,GCF_001456255.1,PN96_RS05250,locus_tag,NZ_CP009977.1,1111584,1112240,gene,,0.8863068395759512,ter
Vibrio natriegens,ATCC 14048,GCF_001456255.1,PN96_RS05255,locus_tag,NZ_CP009977.1,1112244,1112879,gene,,0.8867067751675404,ter
Vibrio natriegens,ATCC 14048,GCF_001456255.1,PN96_RS05260,locus_tag,NZ_CP009977.1,1112894,1113688,gene,,0.8871559714940442,ter
Vibrio natriegens,ATCC 14048,GCF_001456255.1,PN96_RS05265,locus_tag,NZ_CP009977.1,1113697,1114380,gene,,0.8876162514859038,ter
Vibrio natriegens,ATCC 14048,GCF_001456255.1,PN96_RS05270,locus_tag,NZ_CP009977.1,1114391,1115926,gene,,0.8883059017747104,ter
Vibrio natriegens,ATCC 14048,GCF_001456255.1,PN96_RS05275,locus_tag,NZ_CP009977.1,1115934,1116545,gene,,0.8889715374552458,ter
Vibrio natriegens,ATCC 14048,GCF_001456255.1,PN96_RS05280,locus_tag,NZ_CP009977.1,1116788,1117795,gene,proX,0.8896193161193747,ter
Vibrio natriegens,ATCC 14048,GCF_001456255.1,PN96_RS05285,locus_tag,NZ_CP009977.1,1117788,1118867,gene,proW,0.8902572426365207,ter
Vibrio natriegens,ATCC 14048,GCF_001456255.1,PN96_RS05290,locus_tag,NZ_CP009977.1,1118872,1120059,gene,proV,0.890957976590683,ter
Vibrio natriegens,ATCC 14048,GCF_001456255.1,PN96_RS05295,locus_tag,NZ_CP009977.1,1120776,1121309,gene,ectA,0.89192902882769,ter
Vibrio natriegens,ATCC 14048,GCF_001456255.1,PN96_RS05300,locus_tag,NZ_CP009977.1,1121345,1122610,gene,ectB,0.892504763667006,ter
Vibrio natriegens,ATCC 14048,GCF_001456255.1,PN96_RS05305,locus_tag,NZ_CP009977.1,1122626,1123012,gene,,0.8930229250223906,ter
Vibrio natriegens,ATCC 14048,GCF_001456255.1,PN96_RS05310,locus_tag,NZ_CP009977.1,1123103,1124527,gene,,0.8936362211720792,ter
Vibrio natriegens,ATCC 14048,GCF_001456255.1,PN96_RS05315,locus_tag,NZ_CP009977.1,1124672,1125823,gene,,0.8945182962066464,ter
Vibrio natriegens,ATCC 14048,GCF_001456255.1,PN96_RS05320,locus_tag,NZ_CP009977.1,1125820,1126986,gene,,0.8952298059465712,ter
Vibrio natriegens,ATCC 14048,GCF_001456255.1,PN96_RS05325,locus_tag,NZ_CP009977.1,1127008,1127988,gene,,0.8959040622557168,ter
Vibrio natriegens,ATCC 14048,GCF_001456255.1,PN96_RS05330,locus_tag,NZ_CP009977.1,1127992,1129407,gene,,0.8966438969182177,ter
Vibrio natriegens,ATCC 14048,GCF_001456255.1,PN96_RS05335,locus_tag,NZ_CP009977.1,1129540,1129767,gene,,0.897231331182076,ter
Vibrio natriegens,ATCC 14048,GCF_001456255.1,PN96_RS05340,locus_tag,NZ_CP009977.1,1130248,1131867,gene,,0.8980958570798298,ter
Vibrio natriegens,ATCC 14048,GCF_001456255.1,PN96_RS05345,locus_tag,NZ_CP009977.1,1131864,1132550,gene,,0.8988036722646361,ter
Vibrio natriegens,ATCC 14048,GCF_001456255.1,PN96_RS05350,locus_tag,NZ_CP009977.1,1132634,1134769,gene,,0.8997239243687621,ter
Vibrio natriegens,ATCC 14048,GCF_001456255.1,PN96_RS05355,locus_tag,NZ_CP009977.1,1134890,1135810,gene,,0.9007390033875992,ter
Vibrio natriegens,ATCC 14048,GCF_001456255.1,PN96_RS05360,locus_tag,NZ_CP009977.1,1136339,1137841,gene,zwf,0.9018104243719949,ter
Vibrio natriegens,ATCC 14048,GCF_001456255.1,PN96_RS05365,locus_tag,NZ_CP009977.1,1137838,1138557,gene,pgl,0.9024923776709709,ter
Vibrio natriegens,ATCC 14048,GCF_001456255.1,PN96_RS05370,locus_tag,NZ_CP009977.1,1138593,1140041,gene,gnd,0.9031817200801842,ter
Vibrio natriegens,ATCC 14048,GCF_001456255.1,PN96_RS05375,locus_tag,NZ_CP009977.1,1140124,1140327,gene,,0.9037411373010598,ter
Vibrio natriegens,ATCC 14048,GCF_001456255.1,PN96_RS05380,locus_tag,NZ_CP009977.1,1141035,1142792,gene,,0.9047805388077609,ter
Vibrio natriegens,ATCC 14048,GCF_001456255.1,PN96_RS05385,locus_tag,NZ_CP009977.1,1143050,1144570,gene,exaC,0.9059483261048337,ter
Vibrio natriegens,ATCC 14048,GCF_001456255.1,PN96_RS05390,locus_tag,NZ_CP009977.1,1144782,1145753,gene,,0.9068457951190616,ter
Vibrio natriegens,ATCC 14048,GCF_001456255.1,PN96_RS05395,locus_tag,NZ_CP009977.1,1145815,1146585,gene,,0.9074199905604117,ter
Vibrio natriegens,ATCC 14048,GCF_001456255.1,PN96_RS05400,locus_tag,NZ_CP009977.1,1146729,1148255,gene,,0.9082155514292848,ter
Vibrio natriegens,ATCC 14048,GCF_001456255.1,PN96_RS05405,locus_tag,NZ_CP009977.1,1148275,1148769,gene,,0.9088497833913122,ter
Vibrio natriegens,ATCC 14048,GCF_001456255.1,PN96_RS05410,locus_tag,NZ_CP009977.1,1149017,1149988,gene,,0.9094535352736111,ter
Vibrio natriegens,ATCC 14048,GCF_001456255.1,PN96_RS05415,locus_tag,NZ_CP009977.1,1150224,1150622,gene,,0.9100203416047239,ter
Vibrio natriegens,ATCC 14048,GCF_001456255.1,PN96_RS05420,locus_tag,NZ_CP009977.1,1150889,1151608,gene,,0.9105286508131254,ter
Vibrio natriegens,ATCC 14048,GCF_001456255.1,PN96_RS05425,locus_tag,NZ_CP009977.1,1151621,1152517,gene,prpB,0.9110338812255948,ter
Vibrio natriegens,ATCC 14048,GCF_001456255.1,PN96_RS05430,locus_tag,NZ_CP009977.1,1152662,1153804,gene,prpC,0.9117506249186044,ter
Vibrio natriegens,ATCC 14048,GCF_001456255.1,PN96_RS05435,locus_tag,NZ_CP009977.1,1153996,1156587,gene,acnD,0.9130181652038795,ter
Vibrio natriegens,ATCC 14048,GCF_001456255.1,PN96_RS05440,locus_tag,NZ_CP009977.1,1156597,1157793,gene,prpF,0.9141902628152572,ter
Vibrio natriegens,ATCC 14048,GCF_001456255.1,PN96_RS05445,locus_tag,NZ_CP009977.1,1157828,1159705,gene,,0.9151579283767387,ter
Vibrio natriegens,ATCC 14048,GCF_001456255.1,PN96_RS05450,locus_tag,NZ_CP009977.1,1159897,1160373,gene,,0.9160005948233741,ter
Vibrio natriegens,ATCC 14048,GCF_001456255.1,PN96_RS05455,locus_tag,NZ_CP009977.1,1160777,1162228,gene,,0.9168426455108231,ter
Vibrio natriegens,ATCC 14048,GCF_001456255.1,PN96_RS05460,locus_tag,NZ_CP009977.1,1162318,1164474,gene,,0.9180085855303365,ter
Vibrio natriegens,ATCC 14048,GCF_001456255.1,PN96_RS05465,locus_tag,NZ_CP009977.1,1164937,1165893,gene,,0.9192518033277474,ter
Vibrio natriegens,ATCC 14048,GCF_001456255.1,PN96_RS05470,locus_tag,NZ_CP009977.1,1166170,1167300,gene,,0.9200646054538407,ter
Vibrio natriegens,ATCC 14048,GCF_001456255.1,PN96_RS05475,locus_tag,NZ_CP009977.1,1167598,1169535,gene,,0.9211923684037951,ter
Vibrio natriegens,ATCC 14048,GCF_001456255.1,PN96_RS05480,locus_tag,NZ_CP009977.1,1169754,1170110,gene,,0.9220331875728712,ter
Vibrio natriegens,ATCC 14048,GCF_001456255.1,PN96_RS05490,locus_tag,NZ_CP009977.1,1170652,1171137,gene,,0.9226258557898143,ter
Vibrio natriegens,ATCC 14048,GCF_001456255.1,PN96_RS05495,locus_tag,NZ_CP009977.1,1171153,1171629,gene,,0.922931580225879,ter
Vibrio natriegens,ATCC 14048,GCF_001456255.1,PN96_RS05500,locus_tag,NZ_CP009977.1,1171766,1172326,gene,,0.9233349024929934,ter
Vibrio natriegens,ATCC 14048,GCF_001456255.1,PN96_RS05505,locus_tag,NZ_CP009977.1,1172565,1173047,gene,,0.9238028794746835,ter
Vibrio natriegens,ATCC 14048,GCF_001456255.1,PN96_RS05510,locus_tag,NZ_CP009977.1,1173167,1173976,gene,,0.924274243131899,ter
Vibrio natriegens,ATCC 14048,GCF_001456255.1,PN96_RS05515,locus_tag,NZ_CP009977.1,1174189,1174839,gene,queE,0.9248545961651133,ter
Vibrio natriegens,ATCC 14048,GCF_001456255.1,PN96_RS05520,locus_tag,NZ_CP009977.1,1174854,1175549,gene,queC,0.925277930605787,ter
Vibrio natriegens,ATCC 14048,GCF_001456255.1,PN96_RS05525,locus_tag,NZ_CP009977.1,1175581,1177542,gene,,0.9261153630993376,ter
Vibrio natriegens,ATCC 14048,GCF_001456255.1,PN96_RS05530,locus_tag,NZ_CP009977.1,1177730,1178083,gene,,0.9269435592050919,ter
Vibrio natriegens,ATCC 14048,GCF_001456255.1,PN96_RS05535,locus_tag,NZ_CP009977.1,1178221,1178841,gene,,0.9273281008170201,ter
Vibrio natriegens,ATCC 14048,GCF_001456255.1,PN96_RS05540,locus_tag,NZ_CP009977.1,1178844,1180160,gene,,0.9279260029870479,ter
Vibrio natriegens,ATCC 14048,GCF_001456255.1,PN96_RS05545,locus_tag,NZ_CP009977.1,1180562,1190416,gene,,0.9316125532362302,ter
Vibrio natriegens,ATCC 14048,GCF_001456255.1,PN96_RS05550,locus_tag,NZ_CP009977.1,1190480,1191673,gene,,0.935053107690432,ter
Vibrio natriegens,ATCC 14048,GCF_001456255.1,PN96_RS05555,locus_tag,NZ_CP009977.1,1191951,1192223,gene,yccX,0.9356753323483239,ter
Vibrio natriegens,ATCC 14048,GCF_001456255.1,PN96_RS05560,locus_tag,NZ_CP009977.1,1192224,1192553,gene,,0.9358609837430338,ter
Vibrio natriegens,ATCC 14048,GCF_001456255.1,PN96_RS05565,locus_tag,NZ_CP009977.1,1192923,1193297,gene,,0.9363052539960462,ter
Vibrio natriegens,ATCC 14048,GCF_001456255.1,PN96_RS05570,locus_tag,NZ_CP009977.1,1193372,1194034,gene,,0.9366703991936017,ter
Vibrio natriegens,ATCC 14048,GCF_001456255.1,PN96_RS05575,locus_tag,NZ_CP009977.1,1194287,1195036,gene,,0.9372606043737991,ter
Vibrio natriegens,ATCC 14048,GCF_001456255.1,PN96_RS05580,locus_tag,NZ_CP009977.1,1195060,1196157,gene,,0.9378437283233524,ter
Vibrio natriegens,ATCC 14048,GCF_001456255.1,PN96_RS05585,locus_tag,NZ_CP009977.1,1196159,1197364,gene,,0.9385536986653111,ter
Vibrio natriegens,ATCC 14048,GCF_001456255.1,PN96_RS05590,locus_tag,NZ_CP009977.1,1197591,1198619,gene,,0.9393809711322857,ter
Vibrio natriegens,ATCC 14048,GCF_001456255.1,PN96_RS05600,locus_tag,NZ_CP009977.1,1199081,1200001,gene,,0.9402652013240054,ter
Vibrio natriegens,ATCC 14048,GCF_001456255.1,PN96_RS05605,locus_tag,NZ_CP009977.1,1200071,1200553,gene,,0.9407399516567463,ter
Vibrio natriegens,ATCC 14048,GCF_001456255.1,PN96_RS05610,locus_tag,NZ_CP009977.1,1200582,1201634,gene,,0.941230095969148,ter
Vibrio natriegens,ATCC 14048,GCF_001456255.1,PN96_RS05615,locus_tag,NZ_CP009977.1,1202057,1202554,gene,,0.9419674675949031,ter
Vibrio natriegens,ATCC 14048,GCF_001456255.1,PN96_RS05620,locus_tag,NZ_CP009977.1,1202571,1203923,gene,,0.9425472048689311,ter
Vibrio natriegens,ATCC 14048,GCF_001456255.1,PN96_RS05625,locus_tag,NZ_CP009977.1,1204108,1204941,gene,,0.9433338372296008,ter
Vibrio natriegens,ATCC 14048,GCF_001456255.1,PN96_RS05630,locus_tag,NZ_CP009977.1,1205261,1206697,gene,rsmF,0.9442294589662696,ter
Vibrio natriegens,ATCC 14048,GCF_001456255.1,PN96_RS05635,locus_tag,NZ_CP009977.1,1206840,1209488,gene,,0.9455748927886286,ter
Vibrio natriegens,ATCC 14048,GCF_001456255.1,PN96_RS05640,locus_tag,NZ_CP009977.1,1209481,1210728,gene,,0.9467697734899044,ter
Vibrio natriegens,ATCC 14048,GCF_001456255.1,PN96_RS05645,locus_tag,NZ_CP009977.1,1210756,1212552,gene,,0.9477238923492844,ter
Vibrio natriegens,ATCC 14048,GCF_001456255.1,PN96_RS05650,locus_tag,NZ_CP009977.1,1212645,1213118,gene,,0.9484797367506326,ter
Vibrio natriegens,ATCC 14048,GCF_001456255.1,PN96_RS05655,locus_tag,NZ_CP009977.1,1213217,1213843,gene,proQ,0.9488790565830353,ter
Vibrio natriegens,ATCC 14048,GCF_001456255.1,PN96_RS05660,locus_tag,NZ_CP009977.1,1213861,1215867,gene,prc,0.9497004793377387,ter
Vibrio natriegens,ATCC 14048,GCF_001456255.1,PN96_RS05665,locus_tag,NZ_CP009977.1,1216063,1216728,gene,,0.9506435145317629,ter
Vibrio natriegens,ATCC 14048,GCF_001456255.1,PN96_RS05670,locus_tag,NZ_CP009977.1,1216958,1219564,gene,pepN,0.95179221329405606,ter
Vibrio natriegens,ATCC 14048,GCF_001456255.1,PN96_RS05675,locus_tag,NZ_CP009977.1,1219623,1219841,gene,,0.952697995057301,ter
Vibrio natriegens,ATCC 14048,GCF_001456255.1,PN96_RS05680,locus_tag,NZ_CP009977.1,1220043,1224884,gene,,0.9543799412750464,ter
Vibrio natriegens,ATCC 14048,GCF_001456255.1,PN96_RS05685,locus_tag,NZ_CP009977.1,1225194,1226204,gene,pyrD,0.9563722301227546,ter
Vibrio natriegens,ATCC 14048,GCF_001456255.1,PN96_RS05690,locus_tag,NZ_CP009977.1,1226371,1226913,gene,,0.9569528910355622,ter
Vibrio natriegens,ATCC 14048,GCF_001456255.1,PN96_RS05695,locus_tag,NZ_CP009977.1,1227410,1229533,gene,rlmKL,0.9580794224671438,ter
Vibrio natriegens,ATCC 14048,GCF_001456255.1,PN96_RS05700,locus_tag,NZ_CP009977.1,1229548,1229790,gene,,0.958816794092899,ter
Vibrio natriegens,ATCC 14048,GCF_001456255.1,PN96_RS05705,locus_tag,NZ_CP009977.1,1229768,1231687,gene,,0.9594685751917397,ter
Vibrio natriegens,ATCC 14048,GCF_001456255.1,PN96_RS05710,locus_tag,NZ_CP009977.1,1231695,1233416,gene,,0.9605941829845417,ter
Vibrio natriegens,ATCC 14048,GCF_001456255.1,PN96_RS05715,locus_tag,NZ_CP009977.1,1233588,1233761,gene,rmf,0.9612832175141617,ter
Vibrio natriegens,ATCC 14048,GCF_001456255.1,PN96_RS05720,locus_tag,NZ_CP009977.1,1233931,1234449,gene,fabA,0.9616006413747686,ter
Vibrio natriegens,ATCC 14048,GCF_001456255.1,PN96_RS05725,locus_tag,NZ_CP009977.1,1234520,1236160,gene,,0.962308764439168,ter
Vibrio natriegens,ATCC 14048,GCF_001456255.1,PN96_RS05730,locus_tag,NZ_CP009977.1,1236372,1236821,gene,matP,0.9630824658569228,ter
Vibrio natriegens,ATCC 14048,GCF_001456255.1,PN96_RS05735,locus_tag,NZ_CP009977.1,1236832,1237143,gene,,0.9633232276988186,ter
Vibrio natriegens,ATCC 14048,GCF_001456255.1,PN96_RS05740,locus_tag,NZ_CP009977.1,1237264,1237584,gene,,0.9635920065836973,ter
Vibrio natriegens,ATCC 14048,GCF_001456255.1,PN96_RS05745,locus_tag,NZ_CP009977.1,1237705,1238274,gene,,0.9639402184036259,ter
Vibrio natriegens,ATCC 14048,GCF_001456255.1,PN96_RS05755,locus_tag,NZ_CP009977.1,1238686,1239162,gene,,0.9645156453633488,ter
Vibrio natriegens,ATCC 14048,GCF_001456255.1,PN96_RS05760,locus_tag,NZ_CP009977.1,1239274,1239744,gene,,0.9648758644874128,ter
Vibrio natriegens,ATCC 14048,GCF_001456255.1,PN96_RS05765,locus_tag,NZ_CP009977.1,1239754,1240131,gene,,0.9651427960947321,ter
Vibrio natriegens,ATCC 14048,GCF_001456255.1,PN96_RS05770,locus_tag,NZ_CP009977.1,1240422,1240829,gene,,0.9655633596190667,ter
Vibrio natriegens,ATCC 14048,GCF_001456255.1,PN96_RS05775,locus_tag,NZ_CP009977.1,1240829,1241653,gene,,0.9659423593983171,ter
Vibrio natriegens,ATCC 14048,GCF_001456255.1,PN96_RS05780,locus_tag,NZ_CP009977.1,1241650,1242087,gene,,0.9663287482878046,ter
Vibrio natriegens,ATCC 14048,GCF_001456255.1,PN96_RS05800,locus_tag,NZ_CP009977.1,1243657,1245387,gene,,0.9679626652890081,ter
Vibrio natriegens,ATCC 14048,GCF_001456255.1,PN96_RS05805,locus_tag,NZ_CP009977.1,1245377,1246558,gene,,0.9688527451929989,ter
Vibrio natriegens,ATCC 14048,GCF_001456255.1,PN96_RS05810,locus_tag,NZ_CP009977.1,1246672,1247028,gene,,0.9693961526750272,ter
Vibrio natriegens,ATCC 14048,GCF_001456255.1,PN96_RS05815,locus_tag,NZ_CP009977.1,1247287,1248714,gene,ccoN,0.97010458361902,ter
Vibrio natriegens,ATCC 14048,GCF_001456255.1,PN96_RS05820,locus_tag,NZ_CP009977.1,1248728,1249348,gene,ccoO,0.9707434337749455,ter
Vibrio natriegens,ATCC 14048,GCF_001456255.1,PN96_RS05825,locus_tag,NZ_CP009977.1,1249358,1249531,gene,,0.9709937398842311,ter
Vibrio natriegens,ATCC 14048,GCF_001456255.1,PN96_RS05830,locus_tag,NZ_CP009977.1,1249531,1250505,gene,ccoP,0.9713468777776512,ter
Vibrio natriegens,ATCC 14048,GCF_001456255.1,PN96_RS05835,locus_tag,NZ_CP009977.1,1250611,1251087,gene,,0.9718585736615781,ter
Vibrio natriegens,ATCC 14048,GCF_001456255.1,PN96_RS05840,locus_tag,NZ_CP009977.1,1251092,1253455,gene,,0.9727357226226538,ter
Vibrio natriegens,ATCC 14048,GCF_001456255.1,PN96_RS05845,locus_tag,NZ_CP009977.1,1253471,1253635,gene,ccoS,0.9735235865016966,ter
Vibrio natriegens,ATCC 14048,GCF_001456255.1,PN96_RS05850,locus_tag,NZ_CP009977.1,1253644,1254321,gene,,0.9737880550722701,ter
Vibrio natriegens,ATCC 14048,GCF_001456255.1,PN96_RS05855,locus_tag,NZ_CP009977.1,1254412,1255158,gene,,0.9742822018193836,ter
Vibrio natriegens,ATCC 14048,GCF_001456255.1,PN96_RS05860,locus_tag,NZ_CP009977.1,1255339,1256286,gene,uspE,0.9749148943834449,ter
Vibrio natriegens,ATCC 14048,GCF_001456255.1,PN96_RS05865,locus_tag,NZ_CP009977.1,1256399,1257292,gene,ttcA,0.9755509736230316,ter
Vibrio natriegens,ATCC 14048,GCF_001456255.1,PN96_RS05870,locus_tag,NZ_CP009977.1,1257485,1258144,gene,,0.9761476442746865,ter
Vibrio natriegens,ATCC 14048,GCF_001456255.1,PN96_RS05875,locus_tag,NZ_CP009977.1,1258402,1259202,gene,,0.9767557064712904,ter
Vibrio natriegens,ATCC 14048,GCF_001456255.1,PN96_RS05880,locus_tag,NZ_CP009977.1,1259543,1260718,gene,potA,0.9775737425504684,ter
Vibrio natriegens,ATCC 14048,GCF_001456255.1,PN96_RS05885,locus_tag,NZ_CP009977.1,1260699,1261559,gene,potB,0.9781885780981231,ter
Vibrio natriegens,ATCC 14048,GCF_001456255.1,PN96_RS05890,locus_tag,NZ_CP009977.1,1261559,1262329,gene,potC,0.978690421835067,ter
Vibrio natriegens,ATCC 14048,GCF_001456255.1,PN96_RS05895,locus_tag,NZ_CP009977.1,1262436,1263467,gene,,0.9793107992153997,ter
Vibrio natriegens,ATCC 14048,GCF_001456255.1,PN96_RS05900,locus_tag,NZ_CP009977.1,1263704,1264741,gene,,0.9800934291413577,ter
Vibrio natriegens,ATCC 14048,GCF_001456255.1,PN96_RS05905,locus_tag,NZ_CP009977.1,1264808,1265530,gene,cobB,0.9806762452113178,ter
Vibrio natriegens,ATCC 14048,GCF_001456255.1,PN96_RS05910,locus_tag,NZ_CP009977.1,1265907,1267127,gene,,0.9815062885946313,ter
Vibrio natriegens,ATCC 14048,GCF_001456255.1,PN96_RS05915,locus_tag,NZ_CP009977.1,1267442,1268860,gene,,0.982512439105265,ter
Vibrio natriegens,ATCC 14048,GCF_001456255.1,PN96_RS05920,locus_tag,NZ_CP009977.1,1268994,1269875,gene,,0.9833027660210534,ter
Vibrio natriegens,ATCC 14048,GCF_001456255.1,PN96_RS05925,locus_tag,NZ_CP009977.1,1269836,1270450,gene,,0.9837390314046421,ter
Vibrio natriegens,ATCC 14048,GCF_001456255.1,PN96_RS05930,locus_tag,NZ_CP009977.1,1270746,1271162,gene,,0.9842384121048404,ter
Vibrio natriegens,ATCC 14048,GCF_001456255.1,PN96_RS05935,locus_tag,NZ_CP009977.1,1271146,1272198,gene,,0.9846805272007002,ter
Vibrio natriegens,ATCC 14048,GCF_001456255.1,PN96_RS05940,locus_tag,NZ_CP009977.1,1272213,1272821,gene,fdh3B,0.9852008437132372,ter
Vibrio natriegens,ATCC 14048,GCF_001456255.1,PN96_RS05945,locus_tag,NZ_CP009977.1,1272833,1275688,gene,,0.9862744198547855,ter
Vibrio natriegens,ATCC 14048,GCF_001456255.1,PN96_RS05950,locus_tag,NZ_CP009977.1,1275699,1275899,gene,,0.9872217653631147,ter
Vibrio natriegens,ATCC 14048,GCF_001456255.1,PN96_RS05955,locus_tag,NZ_CP009977.1,1275973,1276599,gene,,0.9875216400869082,ter
Vibrio natriegens,ATCC 14048,GCF_001456255.1,PN96_RS05960,locus_tag,NZ_CP009977.1,1276609,1278270,gene,,0.9882319183084602,ter
Vibrio natriegens,ATCC 14048,GCF_001456255.1,PN96_RS05965,locus_tag,NZ_CP009977.1,1278575,1279189,gene,,0.9891201509348918,ter
Vibrio natriegens,ATCC 14048,GCF_001456255.1,PN96_RS05970,locus_tag,NZ_CP009977.1,1279179,1279646,gene,,0.9894468111832951,ter
Vibrio natriegens,ATCC 14048,GCF_001456255.1,PN96_RS05975,locus_tag,NZ_CP009977.1,1279976,1280806,gene,,0.9900493315472212,ter
Vibrio natriegens,ATCC 14048,GCF_001456255.1,PN96_RS05980,locus_tag,NZ_CP009977.1,1281124,1282716,gene,,0.9909908273432793,ter
Vibrio natriegens,ATCC 14048,GCF_001456255.1,PN96_RS05985,locus_tag,NZ_CP009977.1,1282858,1284900,gene,,0.9921970995895041,ter
Vibrio natriegens,ATCC 14048,GCF_001456255.1,PN96_RS05990,locus_tag,NZ_CP009977.1,1284890,1286341,gene,,0.9932663654167474,ter
Vibrio natriegens,ATCC 14048,GCF_001456255.1,PN96_RS05995,locus_tag,NZ_CP009977.1,1286662,1287480,gene,,0.9941626029126025,ter
Vibrio natriegens,ATCC 14048,GCF_001456255.1,PN96_RS06000,locus_tag,NZ_CP009977.1,1287487,1288185,gene,,0.9946336586902248,ter
